hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-07,12,27,170,9,370,357,44,0.53,Dengue,21,9,52.01,23.14,faible,27.6,48.8,1928.2,False,0.69,0.61,0.2,154.4,40.9
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-08,61,31,116,10,424,337,34,3.45,Choléra,12,7,49.13,5.8,faible,35.1,89.3,2857.8,False,0.82,0.71,0.03,28.4,22.2
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-09,24,22,435,14,105,354,40,1.32,Paludisme,35,9,34.43,9.24,modéré,37.6,51.4,2154.8,False,0.39,0.6,0.01,123.2,8.2
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-10,74,54,406,3,134,340,6,3.71,Covid-19,38,6,38.47,15.78,modéré,32.7,82.5,3158.7,False,0.83,0.84,0.16,109.8,45.3
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-11,90,55,382,22,158,374,59,0.28,Grippe,72,7,53.1,18.73,modéré,32.8,51.1,939.6,False,0.85,0.94,0.1,87.2,48.9
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-12,31,68,280,3,260,344,33,1.44,Paludisme,26,4,38.19,14.58,faible,38.4,86.1,540.8,False,0.96,0.9,0.13,83.1,39.0
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-13,56,7,489,1,51,381,26,2.17,Dengue,35,3,67.19,14.05,modéré,36.8,52.1,3974.3,False,0.35,0.77,0.15,107.4,34.5
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-14,34,59,497,5,43,339,59,1.73,Grippe,63,5,46.71,11.81,modéré,28.9,55.1,2129.7,False,0.75,0.42,0.12,113.1,25.4
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-15,52,29,467,23,73,387,6,1.47,Choléra,113,9,48.88,23.86,élevé,35.1,71.8,3225.6,True,0.39,0.62,0.15,146.5,35.7
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-16,99,61,180,21,360,351,11,3.63,Paludisme,43,10,89.8,19.88,modéré,27.4,62.0,823.4,False,0.55,0.62,0.14,149.4,12.3
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-17,51,71,78,10,462,380,19,0.34,Covid-19,51,1,36.24,3.19,modéré,25.2,60.6,2741.8,False,0.63,0.97,0.04,157.4,7.0
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-18,48,63,378,13,162,367,25,2.31,Paludisme,63,3,33.06,12.34,modéré,37.9,59.6,1998.3,False,0.21,0.92,0.09,63.1,14.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-19,72,36,209,18,331,337,35,1.68,Paludisme,61,5,61.62,20.94,modéré,24.7,88.7,3825.5,False,0.62,0.56,0.11,157.1,42.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-20,86,85,137,0,403,382,12,0.87,Grippe,105,7,72.1,18.34,élevé,25.0,81.9,2699.5,True,0.89,0.55,0.18,38.3,31.5
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-21,45,83,189,1,351,349,0,2.7,Covid-19,4,9,76.98,9.43,faible,37.6,49.6,2080.4,False,0.7,0.55,0.07,34.3,34.7
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-22,92,21,71,17,469,387,36,2.47,Covid-19,35,5,73.01,12.15,modéré,23.3,46.7,3369.1,False,0.42,0.87,0.15,87.5,18.0
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-23,75,88,45,14,495,386,38,3.15,Dengue,81,7,89.4,21.22,élevé,35.5,65.0,3480.1,True,0.25,0.84,0.11,9.2,13.8
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-24,72,56,490,7,50,373,39,0.54,Covid-19,43,5,39.79,10.04,modéré,31.7,73.5,723.6,False,0.39,0.35,0.09,152.3,54.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-25,71,6,188,19,352,362,45,1.59,Choléra,46,7,76.02,29.26,modéré,33.6,82.0,1115.8,False,0.59,0.43,0.12,119.9,56.7
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-26,99,84,346,9,194,357,44,3.61,Choléra,81,1,32.64,2.43,élevé,33.0,65.1,4391.6,True,0.78,0.78,0.09,117.6,14.3
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-27,88,25,433,18,107,356,28,3.98,Covid-19,50,2,45.49,15.01,modéré,36.5,43.0,4831.0,False,0.39,0.74,0.07,87.4,24.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-28,47,8,471,8,69,347,7,2.46,Covid-19,116,1,36.01,3.32,élevé,30.8,76.4,2632.5,True,0.69,0.93,0.12,80.3,55.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-29,37,61,471,19,69,366,50,1.21,Grippe,100,9,85.51,24.51,élevé,35.3,56.1,1461.8,True,0.29,0.99,0.08,56.2,45.8
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-30,19,41,519,19,21,380,20,1.05,Paludisme,19,3,93.85,8.16,faible,22.9,60.7,3642.9,False,0.63,0.72,0.07,132.5,7.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-07-31,27,42,77,10,463,348,3,2.05,Grippe,8,2,56.16,10.82,faible,26.3,84.0,1828.5,False,0.99,0.8,0.07,63.6,40.2
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-08-01,92,48,530,5,10,354,39,3.81,Grippe,41,9,86.44,28.71,modéré,28.8,72.6,3266.9,False,0.41,0.47,0.05,162.2,28.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-08-02,26,42,255,0,285,362,19,0.17,Paludisme,86,0,42.75,23.73,élevé,35.8,48.7,3715.0,True,0.71,0.8,0.02,28.4,36.5
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-08-03,43,81,266,6,274,359,14,0.11,Choléra,48,2,50.39,6.22,modéré,37.7,63.9,530.3,False,0.53,0.81,0.18,178.3,39.3
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-08-04,89,48,223,14,317,353,41,2.98,Choléra,51,10,46.0,19.84,modéré,22.7,76.4,2336.9,False,0.37,0.6,0.12,124.3,24.7
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-08-05,39,52,118,14,422,364,51,2.61,Choléra,120,2,51.34,12.66,élevé,37.3,78.7,1837.6,True,0.5,0.44,0.12,100.4,30.1
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-08-06,66,22,158,11,382,343,13,2.02,Choléra,57,4,90.75,18.09,modéré,22.8,74.6,3446.2,False,0.41,0.39,0.03,111.0,50.1
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-08-07,88,18,458,15,82,386,49,0.49,Covid-19,101,2,58.99,23.2,élevé,26.6,59.0,122.3,True,0.73,0.35,0.1,114.2,57.4
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-08-08,19,61,251,20,289,378,17,1.16,Choléra,59,7,33.61,21.55,modéré,35.0,81.2,1884.0,False,0.98,0.31,0.19,100.9,38.5
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-08-09,64,17,354,6,186,387,33,1.38,Paludisme,96,2,90.28,20.58,élevé,25.8,84.8,4528.0,True,0.38,0.88,0.14,10.9,29.1
