hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-04-30,35,30,218,17,146,350,54,2.36,Dengue,29,1,64.43,12.84,faible,22.7,64.0,4047.5,False,0.33,0.56,0.15,90.9,8.4
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-01,88,75,229,25,135,325,10,0.23,Covid-19,17,7,89.14,8.54,faible,32.6,61.4,187.9,False,0.93,0.34,0.07,54.1,56.6
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-02,48,74,301,9,63,325,20,0.59,Dengue,0,3,49.62,21.79,faible,33.5,86.7,2289.9,False,0.56,0.67,0.02,168.8,26.1
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-03,75,5,119,4,245,342,27,3.74,Dengue,73,9,81.42,28.3,modéré,36.5,54.9,4376.2,False,0.83,0.67,0.07,159.5,32.8
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-04,58,82,217,17,147,334,25,1.49,Paludisme,85,4,44.37,19.88,élevé,24.7,55.4,1591.2,True,0.93,0.68,0.11,80.1,9.6
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-05,65,47,52,13,312,333,37,2.62,Covid-19,104,3,65.52,11.6,élevé,29.8,66.9,3621.1,True,0.97,0.43,0.04,8.6,38.3
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-06,11,46,270,9,94,335,4,1.83,Covid-19,62,7,45.11,14.67,modéré,25.9,51.9,3252.0,False,0.93,0.98,0.16,132.4,5.6
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-07,89,81,52,22,312,333,27,1.92,Paludisme,55,9,79.21,8.39,modéré,28.1,55.5,2699.2,False,0.35,0.59,0.19,107.3,11.6
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-08,92,77,270,13,94,335,30,3.88,Grippe,95,0,83.85,17.79,élevé,32.3,49.1,141.6,True,0.7,0.77,0.02,18.6,20.7
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-09,17,27,344,4,20,327,58,2.33,Grippe,101,8,36.68,26.23,élevé,33.0,88.9,1273.0,True,0.28,0.68,0.14,63.1,27.6
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-10,65,61,99,0,265,346,41,0.24,Grippe,36,4,62.73,10.57,modéré,37.0,71.5,4792.4,False,0.31,0.63,0.07,73.2,30.6
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-11,11,71,142,6,222,343,27,3.44,Dengue,16,3,72.32,6.91,faible,35.6,44.9,3777.3,False,0.23,0.53,0.14,53.5,50.4
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-12,48,42,104,22,260,357,44,2.36,Choléra,107,8,88.45,19.43,élevé,33.6,61.2,960.1,True,0.75,0.5,0.13,71.2,57.3
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-13,45,66,46,12,318,339,49,3.78,Covid-19,108,9,84.76,1.49,élevé,23.2,68.8,792.3,True,0.96,0.51,0.07,48.1,22.9
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-14,71,86,196,10,168,342,35,3.97,Dengue,118,9,67.8,22.6,élevé,27.7,66.5,1985.2,True,0.28,0.82,0.1,73.0,8.9
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-15,21,49,358,9,6,323,31,3.88,Dengue,66,4,76.06,7.35,modéré,32.4,82.6,1712.2,False,0.42,0.77,0.12,144.1,6.1
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-16,11,24,56,7,308,333,27,3.47,Paludisme,59,9,33.4,22.45,modéré,24.4,66.3,1694.0,False,0.74,0.89,0.15,25.1,17.4
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-17,65,25,330,14,34,322,14,0.12,Covid-19,90,8,61.56,19.29,élevé,24.8,48.6,1307.6,True,0.33,0.53,0.18,28.0,22.9
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-18,59,9,216,10,148,357,28,2.12,Grippe,56,7,40.21,15.39,modéré,27.9,84.9,912.6,False,0.92,0.39,0.09,162.0,6.8
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-19,27,61,98,8,266,337,51,1.28,Paludisme,23,1,35.19,5.72,faible,31.1,85.3,3717.7,False,0.69,0.84,0.13,39.1,53.4
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-20,69,64,336,3,28,336,33,2.09,Paludisme,105,9,91.13,16.76,élevé,25.8,68.7,1304.7,True,0.49,0.4,0.19,34.3,54.7
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-21,100,46,286,2,78,324,43,3.1,Covid-19,96,8,66.43,19.99,élevé,24.0,40.3,2567.8,True,0.36,0.73,0.16,22.1,19.5
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-22,44,60,207,11,157,345,22,1.58,Paludisme,104,0,66.42,12.87,élevé,22.8,68.1,1008.2,True,0.49,0.66,0.06,164.6,28.4
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-23,23,64,84,1,280,312,10,2.26,Paludisme,35,7,33.43,22.95,modéré,34.3,44.6,4214.3,False,0.26,0.72,0.08,10.4,10.3
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-24,21,70,105,17,259,339,44,0.7,Covid-19,90,9,56.93,1.28,élevé,30.2,89.5,3814.0,True,0.25,0.35,0.13,43.1,29.6
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-25,78,5,46,6,318,318,23,2.22,Dengue,112,7,81.15,22.01,élevé,35.4,85.8,124.4,True,0.74,0.98,0.18,49.0,33.4
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-26,64,60,312,3,52,329,23,1.43,Paludisme,1,0,32.59,23.66,faible,24.4,44.2,794.2,False,0.58,0.55,0.16,142.1,54.1
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-27,72,67,205,20,159,316,11,1.64,Paludisme,63,5,92.12,29.84,modéré,28.7,44.6,4800.3,False,0.7,0.74,0.09,17.9,40.9
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-28,30,41,88,22,276,345,2,0.92,Grippe,108,5,68.01,11.53,élevé,33.2,49.4,4070.5,True,0.54,0.44,0.2,105.5,7.3
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-29,40,81,285,4,79,354,46,0.58,Grippe,42,7,82.78,14.94,modéré,31.3,72.7,2865.6,False,0.65,0.61,0.09,145.5,22.5
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-30,72,69,67,22,297,316,22,2.56,Covid-19,96,2,33.25,27.53,élevé,22.2,41.8,2767.5,True,0.9,0.37,0.03,14.1,25.7
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-05-31,18,45,136,14,228,347,42,2.58,Choléra,0,3,71.47,2.06,faible,31.9,55.5,2591.7,False,0.99,0.56,0.09,143.8,53.3
