hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-21,66,48,350,8,14,338,7,1.32,Paludisme,99,6,48.43,12.47,élevé,23.4,64.0,2038.2,True,0.23,0.62,0.16,98.2,6.8
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-22,35,26,240,11,124,316,58,1.01,Grippe,5,0,30.06,20.25,faible,37.3,84.7,507.9,False,0.81,0.77,0.06,114.0,9.5
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-23,18,32,135,10,229,310,27,0.68,Dengue,7,10,93.36,14.91,faible,26.2,72.0,3276.6,False,0.34,0.99,0.06,175.2,43.1
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-24,18,7,176,22,188,315,11,0.56,Paludisme,22,4,92.88,22.55,faible,35.6,59.1,4106.8,False,0.53,0.5,0.1,7.3,5.7
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-25,38,7,106,5,258,335,5,0.53,Grippe,104,8,62.23,20.74,élevé,31.0,89.8,3382.4,True,0.42,0.86,0.05,65.2,20.8
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-26,14,67,192,18,172,344,57,1.18,Covid-19,119,4,82.65,27.82,élevé,29.6,87.8,1318.5,True,0.64,0.53,0.01,137.8,16.0
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-27,52,50,246,13,118,351,22,0.75,Choléra,89,6,40.98,9.99,élevé,30.4,59.2,2187.0,True,0.77,0.54,0.18,163.8,54.4
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-28,67,42,247,14,117,321,16,2.21,Grippe,31,5,72.71,19.82,modéré,35.0,43.6,2250.7,False,0.31,0.68,0.05,108.0,16.3
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-29,32,65,300,18,64,343,45,2.72,Covid-19,29,4,32.68,28.22,faible,37.8,84.0,3219.0,False,0.65,0.51,0.12,96.7,57.3
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-30,66,32,360,23,4,348,49,2.77,Grippe,32,9,81.6,22.14,modéré,26.1,73.4,1099.1,False,0.26,0.95,0.14,64.9,26.5
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-01-31,16,51,201,4,163,346,50,0.99,Grippe,68,1,57.55,16.65,modéré,24.8,83.5,1205.3,False,0.92,0.62,0.18,160.7,28.3
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-01,13,77,92,14,272,333,13,0.97,Grippe,79,9,44.92,6.34,modéré,34.7,54.5,4213.4,False,0.62,0.58,0.13,11.8,19.7
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-02,68,50,201,16,163,352,54,3.98,Dengue,106,10,75.83,27.82,élevé,33.4,76.7,1291.7,True,0.81,0.31,0.07,178.5,8.0
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-03,82,29,165,18,199,338,5,0.74,Grippe,24,0,40.72,17.48,faible,31.8,45.1,1960.8,False,0.95,0.82,0.2,38.0,7.5
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-04,30,6,351,23,13,341,38,3.29,Paludisme,51,0,44.02,19.79,modéré,27.5,47.9,783.6,False,0.64,0.95,0.13,155.5,3.2
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-05,94,85,131,22,233,328,2,3.96,Choléra,91,0,73.31,5.44,élevé,24.9,52.6,1071.2,True,0.21,0.9,0.01,23.6,58.2
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-06,44,79,77,20,287,311,46,2.62,Paludisme,53,3,49.44,22.44,modéré,29.2,75.7,2124.8,False,0.36,0.5,0.01,24.2,50.7
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-07,77,52,304,16,60,351,47,0.95,Grippe,92,1,45.62,8.39,élevé,27.7,56.1,1361.5,True,0.25,0.72,0.06,173.3,38.0
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-08,97,6,94,23,270,338,39,3.28,Choléra,16,1,84.63,17.04,faible,24.0,58.0,3599.2,False,0.53,0.79,0.12,147.1,23.5
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-09,86,42,133,23,231,354,38,2.73,Grippe,101,9,70.93,27.35,élevé,33.1,87.2,4127.9,True,0.99,0.67,0.07,85.3,10.2
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-10,93,5,103,16,261,347,30,0.16,Paludisme,18,6,76.24,10.56,faible,31.2,85.2,3050.3,False,0.27,0.51,0.05,169.2,39.2
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-11,18,21,203,23,161,350,17,0.26,Covid-19,85,0,66.74,8.95,élevé,36.4,72.1,801.4,True,0.63,0.64,0.2,32.4,45.4
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-12,13,49,45,1,319,342,17,2.94,Dengue,54,4,57.18,29.22,modéré,38.6,59.2,1906.6,False,0.45,0.97,0.15,176.0,19.7
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-13,32,86,115,16,249,313,51,1.72,Paludisme,99,6,88.98,21.66,élevé,27.5,68.7,3147.7,True,0.28,0.93,0.03,126.2,12.3
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-14,70,20,345,3,19,325,22,1.42,Paludisme,94,7,50.66,23.06,élevé,38.1,49.0,4755.2,True,0.75,0.46,0.07,88.2,22.7
6,Centre Hospitalier Régional de Kaffrine,Kaffrine,Kaffrine,364,357,2024-02-15,23,16,181,0,183,320,5,3.95,Grippe,117,1,88.99,22.56,élevé,27.3,88.3,2681.9,True,0.56,0.46,0.17,35.6,36.1
