hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-01,97,67,33,13,231,560,47,4.0,Dengue,75,2,41.5,24.03,modéré,33.9,66.7,2384.2,False,0.74,0.51,0.08,170.4,7.7
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-02,70,49,200,24,64,553,36,3.62,Dengue,79,2,77.36,21.78,modéré,32.0,55.9,4279.2,False,0.9,0.79,0.09,35.0,48.8
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-03,79,75,144,13,120,583,7,3.11,Grippe,108,8,38.76,27.8,élevé,35.2,76.2,4755.6,True,0.25,0.35,0.07,90.7,59.4
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-04,31,88,206,1,58,590,16,0.71,Dengue,114,8,73.24,5.36,élevé,36.8,62.3,4073.7,True,0.87,0.57,0.18,163.5,42.3
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-05,69,17,89,21,175,564,16,2.4,Dengue,15,6,53.12,1.23,faible,38.1,64.1,4979.3,False,0.68,0.32,0.12,61.4,47.3
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-06,76,40,57,18,207,572,51,3.91,Dengue,98,9,81.33,12.02,élevé,25.1,45.7,4911.9,True,0.47,0.78,0.18,44.4,56.4
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-07,56,13,153,3,111,588,48,1.87,Grippe,49,5,69.16,16.03,modéré,27.8,55.8,3050.1,False,0.24,0.3,0.1,144.0,35.9
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-08,65,65,243,8,21,577,54,1.14,Grippe,0,1,71.48,20.88,faible,29.6,42.1,2120.8,False,0.37,0.91,0.11,100.7,6.7
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-09,11,11,237,24,27,587,16,2.3,Dengue,42,3,82.01,11.22,modéré,27.6,78.6,2108.0,False,0.68,0.88,0.0,153.9,45.2
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-10,94,37,141,1,123,570,57,2.23,Covid-19,21,3,34.55,23.99,faible,38.5,79.3,1859.4,False,0.2,0.54,0.12,136.9,47.2
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-11,51,44,39,11,225,589,60,2.04,Paludisme,17,10,89.88,4.43,faible,28.7,76.0,1293.3,False,0.7,0.87,0.04,169.7,59.1
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-12,89,75,55,11,209,576,59,2.45,Covid-19,118,6,43.91,23.67,élevé,26.2,52.7,3555.4,True,0.79,0.85,0.05,147.3,29.5
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-13,57,35,132,21,132,546,20,0.42,Paludisme,86,0,89.52,2.85,élevé,36.4,45.3,3980.9,True,0.24,0.67,0.02,165.0,11.7
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-14,31,87,47,13,217,577,16,3.62,Covid-19,88,2,38.68,23.76,élevé,22.2,69.8,395.9,True,0.39,0.57,0.15,133.5,27.5
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-15,27,38,254,19,10,572,53,1.06,Grippe,97,10,77.07,4.23,élevé,32.5,55.1,4352.7,True,0.32,0.42,0.07,176.4,13.2
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-16,50,41,237,9,27,594,51,0.26,Choléra,61,0,72.98,26.32,modéré,38.4,57.8,866.0,False,0.9,0.59,0.09,177.5,26.8
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-17,16,9,241,5,23,560,26,3.3,Choléra,73,10,56.44,28.09,modéré,26.5,42.8,989.5,False,0.83,0.42,0.14,140.2,4.0
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-18,47,20,23,18,241,574,38,2.28,Covid-19,65,10,86.39,13.86,modéré,30.1,70.0,206.2,False,0.49,0.89,0.09,74.0,43.7
4,Centre Hospitalier Régional de Kaolack,Kaolack,Kaolack,264,596,2024-06-19,60,37,204,7,60,549,50,0.73,Paludisme,2,8,88.87,26.06,faible,36.3,66.7,1476.6,False,0.86,0.62,0.09,136.5,36.3
