hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-18,98,33,193,24,347,363,31,1.35,Dengue,76,8,87.06,9.59,modéré,24.4,70.7,4746.0,False,0.89,0.95,0.04,54.1,46.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-19,95,40,392,18,148,354,47,1.84,Covid-19,36,4,31.38,27.16,modéré,26.3,45.0,3126.5,False,0.46,0.91,0.03,125.5,35.7
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-20,92,40,113,23,427,360,47,1.62,Dengue,103,6,86.06,1.86,élevé,29.2,57.8,2428.7,True,0.81,0.5,0.11,126.0,39.1
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-21,45,89,366,21,174,366,36,1.98,Choléra,22,6,49.96,9.98,faible,25.7,89.8,2708.1,False,0.28,0.79,0.09,19.5,36.4
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-22,74,7,129,12,411,358,17,2.77,Covid-19,12,3,49.87,9.66,faible,27.6,77.6,2757.7,False,0.39,0.6,0.0,113.2,11.7
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-23,72,38,358,15,182,367,58,2.82,Dengue,11,10,81.18,29.74,faible,29.1,74.5,4561.2,False,0.54,0.73,0.12,98.4,11.2
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-24,19,6,320,13,220,387,12,2.5,Covid-19,109,9,30.27,26.46,élevé,29.7,70.4,3340.2,True,0.56,0.34,0.05,112.8,6.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-25,27,12,314,3,226,361,42,3.47,Grippe,114,1,54.84,15.19,élevé,34.2,75.6,1753.6,True,0.4,0.49,0.11,80.2,7.1
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-26,38,22,44,13,496,360,41,0.51,Grippe,57,2,34.61,25.27,modéré,32.9,75.0,4803.1,False,0.67,0.96,0.19,49.1,8.4
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-27,97,80,413,21,127,381,43,2.39,Choléra,76,0,72.63,4.32,modéré,36.9,75.9,583.2,False,0.43,0.82,0.2,37.8,37.8
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-28,55,82,387,1,153,352,43,3.74,Paludisme,10,3,76.36,26.96,faible,34.7,49.3,4679.1,False,0.27,0.5,0.19,117.9,6.5
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-29,95,25,315,23,225,345,45,1.93,Dengue,64,9,45.42,18.8,modéré,23.8,41.9,1802.5,False,0.35,0.99,0.02,7.7,18.2
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-30,94,57,320,4,220,353,10,3.38,Paludisme,64,3,88.88,19.5,modéré,24.4,53.1,3853.8,False,0.93,0.34,0.14,119.0,34.8
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-05-31,13,17,388,4,152,384,0,0.81,Paludisme,48,0,32.89,15.9,modéré,24.8,40.7,2727.5,False,0.97,0.89,0.13,60.9,5.7
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-06-01,36,71,183,13,357,368,46,2.05,Grippe,75,4,77.3,3.52,modéré,24.6,42.1,1989.8,False,0.5,0.3,0.13,85.2,26.8
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-06-02,48,8,253,5,287,358,51,3.91,Covid-19,37,2,53.84,29.07,modéré,32.1,83.5,3113.5,False,0.39,0.36,0.01,82.3,10.9
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-06-03,85,75,371,23,169,341,0,3.28,Choléra,99,9,46.75,7.4,élevé,23.0,42.0,1311.7,True,0.57,0.36,0.07,111.1,44.7
