hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-04,43,59,480,16,46,304,5,2.94,Choléra,116,2,54.8,8.71,élevé,34.6,85.8,4047.5,True,0.98,0.54,0.03,82.6,6.5
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-05,98,62,239,25,287,285,32,3.31,Covid-19,101,9,39.1,24.16,élevé,32.0,41.7,4928.1,True,0.81,0.82,0.05,68.2,39.9
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-06,79,34,219,3,307,314,0,2.22,Dengue,119,3,47.1,4.45,élevé,29.1,81.8,2084.7,True,0.54,0.62,0.08,53.7,21.0
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-07,58,36,450,14,76,306,33,0.21,Covid-19,15,8,94.1,2.48,faible,23.7,47.5,3816.2,False,0.87,0.85,0.11,161.9,27.8
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-08,52,86,114,8,412,288,37,2.38,Covid-19,7,9,40.06,16.52,faible,38.0,84.4,2596.0,False,0.67,0.45,0.18,148.3,4.4
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-09,54,31,502,6,24,291,38,0.2,Choléra,87,8,82.33,28.38,élevé,37.6,86.8,237.4,True,0.46,0.78,0.09,174.4,18.9
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-10,34,16,282,21,244,292,29,1.46,Dengue,84,5,60.61,22.04,élevé,30.5,55.9,1600.3,True,0.35,0.79,0.01,62.3,55.2
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-11,22,45,32,21,494,286,26,3.5,Dengue,79,6,67.48,26.57,modéré,28.3,44.2,2746.2,False,0.85,0.42,0.14,22.4,4.0
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-12,89,17,343,0,183,295,54,3.54,Covid-19,109,8,46.98,7.29,élevé,36.6,46.1,3954.8,True,0.83,0.61,0.01,26.5,33.1
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-13,95,27,481,10,45,289,21,0.65,Grippe,118,0,83.36,23.7,élevé,29.8,86.2,2927.2,True,0.97,0.58,0.01,115.7,53.2
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-14,47,30,249,9,277,322,44,3.37,Dengue,76,8,55.94,2.92,modéré,31.0,87.1,2982.4,False,0.83,0.31,0.09,75.6,35.7
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-15,24,18,299,15,227,322,21,3.2,Paludisme,51,2,38.52,4.07,modéré,24.6,61.5,2625.5,False,0.59,0.45,0.08,151.6,5.1
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-16,55,80,251,25,275,286,5,2.9,Covid-19,50,7,94.81,9.22,modéré,24.2,52.8,3849.1,False,0.45,0.7,0.09,124.4,12.0
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-17,98,40,393,2,133,322,59,3.95,Covid-19,28,2,58.8,26.02,faible,31.5,60.4,3082.7,False,0.68,0.5,0.06,54.4,27.3
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-18,49,56,185,7,341,308,54,1.95,Covid-19,88,3,87.16,24.08,élevé,28.3,79.7,2224.5,True,0.22,0.3,0.06,111.4,15.1
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-19,73,53,228,14,298,317,33,3.87,Choléra,17,2,47.72,23.14,faible,38.2,66.1,4349.4,False,0.57,0.57,0.1,163.2,58.4
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-20,76,58,252,17,274,293,52,3.51,Covid-19,18,3,54.86,20.5,faible,30.2,76.3,4583.5,False,0.79,0.4,0.01,41.8,4.6
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-21,53,79,174,10,352,306,33,3.48,Grippe,95,7,50.37,22.23,élevé,33.8,82.3,3969.0,True,0.85,0.68,0.02,167.1,17.9
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-22,13,27,461,4,65,322,26,1.54,Paludisme,10,3,33.0,22.17,faible,38.4,65.7,2041.0,False,0.47,0.65,0.16,6.0,3.8
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-23,68,62,388,15,138,295,56,2.24,Choléra,114,5,38.74,23.41,élevé,39.0,56.6,1937.0,True,0.81,0.82,0.02,36.2,41.2
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-24,72,56,362,0,164,328,28,2.04,Grippe,28,5,57.29,28.6,faible,27.4,79.7,4779.1,False,0.91,0.71,0.16,135.5,49.8
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-25,58,15,165,22,361,320,48,1.87,Choléra,14,4,62.96,28.64,faible,28.5,54.0,1840.3,False,0.23,0.72,0.05,135.6,57.8
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-26,33,50,343,5,183,325,27,0.74,Covid-19,102,9,57.33,29.59,élevé,34.0,43.0,1786.9,True,0.91,0.79,0.15,40.8,10.6
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-27,61,12,243,24,283,285,26,2.05,Dengue,15,9,73.71,18.28,faible,37.4,56.3,4626.6,False,0.82,0.97,0.2,40.4,30.2
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-28,41,67,460,3,66,292,37,2.89,Choléra,42,4,92.18,19.08,modéré,34.7,63.1,2430.2,False,0.98,0.88,0.11,96.3,17.0
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-02-29,86,67,236,9,290,312,17,0.92,Paludisme,14,5,53.23,23.22,faible,31.3,55.1,523.3,False,0.85,0.45,0.11,149.1,10.3
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-01,84,53,208,7,318,291,14,0.29,Grippe,88,10,32.25,27.68,élevé,32.5,79.9,532.1,True,0.51,0.54,0.06,146.8,4.8
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-02,21,10,155,25,371,316,6,3.74,Paludisme,93,7,72.37,27.26,élevé,36.8,48.0,4500.3,True,0.84,0.78,0.1,151.2,43.7
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-03,21,42,82,25,444,304,54,0.7,Grippe,51,6,37.29,14.42,modéré,25.7,45.2,736.6,False,0.25,0.64,0.01,95.0,34.8
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-04,83,66,88,1,438,302,60,0.65,Choléra,16,10,88.02,22.59,faible,36.9,45.3,1576.6,False,0.58,0.88,0.06,40.2,31.9
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-05,42,54,404,16,122,327,40,3.37,Paludisme,4,2,76.44,9.32,faible,36.7,83.4,1575.8,False,0.54,0.92,0.19,23.1,6.1
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-06,20,38,350,4,176,320,51,2.77,Paludisme,100,5,39.03,9.67,élevé,36.6,84.4,1135.4,True,0.37,0.63,0.08,142.8,34.6
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-07,54,82,178,14,348,315,8,1.62,Dengue,81,5,94.47,15.9,élevé,37.5,82.9,1546.1,True,0.24,0.9,0.16,55.5,40.6
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-08,22,49,182,7,344,327,44,1.91,Paludisme,56,0,86.52,6.08,modéré,29.2,74.9,1366.6,False,0.93,0.63,0.08,107.8,26.0
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-09,22,86,238,24,288,291,49,0.96,Dengue,46,5,82.06,29.22,modéré,24.6,50.9,2098.2,False,0.95,0.38,0.2,46.9,5.7
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-03-10,90,65,498,5,28,320,18,2.49,Covid-19,42,1,35.49,18.78,modéré,26.1,55.8,1580.9,False,0.92,0.35,0.05,78.6,13.2
