hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-07-27,30,85,142,9,213,157,7,2.68,Grippe,38,4,48.43,11.14,modéré,30.0,82.0,2933.3,False,0.84,0.81,0.07,167.7,43.1
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-07-28,64,67,257,0,98,158,56,2.26,Grippe,29,8,62.57,9.05,faible,23.3,73.8,2386.4,False,0.57,0.77,0.08,26.1,39.4
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-07-29,50,90,224,12,131,158,42,1.89,Grippe,41,10,42.06,6.02,modéré,37.3,81.9,4646.9,False,0.46,0.37,0.16,78.7,25.7
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-07-30,30,49,219,0,136,130,42,1.82,Paludisme,55,4,54.54,3.47,modéré,27.6,68.1,4279.4,False,0.98,0.33,0.01,32.1,50.7
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-07-31,53,32,163,16,192,122,4,3.38,Paludisme,99,0,56.59,19.25,élevé,38.7,87.9,4370.6,True,0.97,0.31,0.03,85.3,49.1
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-01,15,17,39,9,316,142,47,3.5,Grippe,80,0,33.33,29.54,élevé,33.3,78.8,1721.7,False,0.56,0.55,0.11,84.7,51.1
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-02,75,74,241,16,114,140,5,3.79,Paludisme,27,10,54.75,7.56,faible,38.2,63.1,4714.1,False,0.4,1.0,0.12,143.0,57.7
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-03,33,73,84,15,271,157,8,3.77,Choléra,48,3,50.62,14.14,modéré,28.3,74.4,2336.3,False,0.62,0.42,0.04,26.2,49.5
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-04,93,83,330,16,25,153,44,3.77,Grippe,109,6,40.86,7.39,élevé,32.5,58.5,3730.2,True,0.76,0.64,0.11,178.1,27.7
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-05,63,72,98,9,257,148,27,1.9,Dengue,18,9,58.73,15.56,faible,27.3,78.0,2363.7,False,0.85,0.9,0.02,95.7,52.7
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-06,22,67,167,5,188,132,38,1.16,Choléra,38,8,38.87,15.17,modéré,35.3,71.7,4985.4,False,0.62,0.66,0.03,129.4,49.2
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-07,44,89,345,10,10,168,53,0.7,Covid-19,113,2,44.07,25.05,élevé,29.1,82.2,188.0,True,0.94,0.59,0.18,88.3,42.3
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-08,34,60,279,3,76,163,16,3.19,Grippe,61,0,34.11,5.3,modéré,27.7,71.9,3685.4,False,0.29,0.87,0.02,152.3,4.0
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-09,15,89,250,22,105,147,6,2.36,Dengue,35,3,60.28,11.24,modéré,22.1,76.2,2451.6,False,0.97,0.41,0.07,125.8,35.2
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-10,12,5,179,25,176,166,57,1.51,Paludisme,75,10,33.68,29.97,modéré,30.8,49.4,3500.5,False,0.27,0.77,0.04,129.0,45.7
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-11,44,19,231,14,124,166,54,3.54,Grippe,28,6,40.08,13.72,faible,32.5,59.2,2594.2,False,0.64,0.36,0.11,135.7,37.1
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-12,79,13,77,10,278,119,11,2.69,Grippe,35,6,91.61,17.93,modéré,22.6,43.0,173.5,False,0.68,0.65,0.08,172.8,34.4
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-13,82,32,37,25,318,167,38,1.06,Covid-19,12,2,88.33,25.95,faible,31.3,46.7,1802.7,False,0.61,0.71,0.02,137.9,9.9
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-14,54,63,327,13,28,153,38,2.17,Covid-19,96,10,63.66,13.51,élevé,30.1,43.7,4601.5,True,0.82,0.62,0.19,70.1,25.5
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-15,25,58,307,21,48,165,51,0.62,Paludisme,68,5,57.24,25.21,modéré,37.8,51.6,3803.4,False,0.31,0.92,0.1,158.4,6.8
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-16,99,76,172,7,183,165,6,0.32,Dengue,4,2,94.99,10.03,faible,36.3,72.0,3364.1,False,0.5,0.61,0.14,22.2,18.8
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-17,78,75,87,17,268,145,24,3.39,Grippe,95,8,94.92,20.3,élevé,33.1,42.2,4421.6,True,0.35,0.61,0.19,149.8,22.0
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-18,63,51,41,11,314,126,25,3.93,Covid-19,48,7,87.33,15.94,modéré,27.1,80.9,4669.2,False,0.6,0.68,0.18,172.3,57.0
13,Centre Hospitalier Régional de Sédhiou,Sédhiou,Sédhiou,355,168,2024-08-19,82,55,212,19,143,153,5,2.5,Choléra,10,8,69.84,16.41,faible,37.3,64.4,2740.4,False,0.59,0.77,0.14,11.1,50.5
