hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-13,47,16,184,10,175,81,37,3.65,Covid-19,4,3,71.53,4.47,faible,38.1,59.8,3872.2,False,0.77,0.34,0.02,148.1,29.0
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-14,65,31,227,14,132,74,38,2.59,Choléra,103,5,94.93,29.7,élevé,29.9,87.7,2615.6,True,0.8,0.44,0.05,129.4,22.2
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-15,48,46,49,10,310,105,2,2.27,Covid-19,38,10,89.27,15.28,modéré,34.9,85.3,2137.7,False,0.87,0.99,0.05,41.5,6.7
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-16,64,43,296,23,63,81,7,0.24,Grippe,71,0,31.1,8.33,modéré,32.4,49.8,1511.0,False,0.74,0.98,0.18,96.4,32.2
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-17,33,90,47,5,312,81,27,2.16,Paludisme,105,5,72.92,16.77,élevé,28.0,65.3,1025.4,True,0.96,0.88,0.14,90.7,16.6
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-18,38,81,132,21,227,77,16,1.09,Choléra,16,2,46.23,19.64,faible,31.7,54.4,3631.1,False,0.91,0.33,0.02,99.3,38.8
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-19,65,55,159,13,200,78,3,2.36,Covid-19,103,2,88.41,24.43,élevé,35.1,83.4,781.4,True,0.62,0.95,0.09,67.6,12.4
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-20,57,6,357,22,2,102,56,1.75,Covid-19,87,2,72.34,3.98,élevé,36.5,79.0,3980.4,True,0.63,0.86,0.15,161.5,11.4
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-21,77,11,321,24,38,81,17,1.18,Paludisme,70,0,35.75,2.27,modéré,27.1,55.3,2332.2,False,0.31,0.51,0.1,51.1,51.4
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-22,34,69,78,17,281,99,35,3.58,Covid-19,112,1,76.35,11.78,élevé,30.8,88.0,2038.7,True,0.84,0.69,0.17,53.9,12.4
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-23,50,55,286,23,73,110,27,1.55,Paludisme,106,2,31.72,7.08,élevé,33.5,89.7,1190.0,True,0.45,0.81,0.15,142.2,50.1
9,Centre Hospitalier Régional de Matam,Matam,Matam,359,116,2024-03-24,38,48,177,3,182,79,40,3.02,Covid-19,69,6,61.55,25.57,modéré,36.7,53.6,4368.8,False,0.42,0.78,0.03,64.6,5.9
