hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-08,29,10,49,19,491,341,8,2.63,Dengue,119,9,35.73,10.95,élevé,25.2,47.0,2756.7,True,0.53,0.98,0.11,100.2,3.9
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-09,17,36,63,5,477,358,33,2.92,Choléra,95,9,39.34,10.5,élevé,22.8,60.5,3009.7,True,0.21,0.71,0.08,128.2,20.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-10,78,70,428,22,112,370,50,1.38,Grippe,97,10,37.14,10.38,élevé,24.0,44.6,1333.9,True,0.73,0.55,0.15,87.4,34.4
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-11,33,11,434,15,106,383,27,2.94,Dengue,101,0,73.91,21.04,élevé,25.4,41.4,2787.8,True,0.53,0.83,0.17,167.2,23.2
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-12,67,36,343,12,197,353,14,2.35,Covid-19,27,6,32.82,24.11,faible,25.5,81.2,3781.3,False,0.46,0.96,0.18,44.8,57.2
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-13,31,43,277,13,263,374,48,0.62,Choléra,88,5,35.59,23.68,élevé,37.8,47.8,1046.3,True,0.67,0.93,0.14,71.8,14.2
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-14,26,42,98,6,442,347,24,2.85,Paludisme,28,10,44.5,21.51,faible,25.7,68.9,127.3,False,0.32,0.66,0.12,130.1,6.1
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-15,86,57,250,2,290,346,26,1.34,Choléra,59,1,84.17,16.73,modéré,26.6,73.5,1593.3,False,0.86,0.99,0.06,147.2,38.5
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-16,85,48,378,4,162,378,15,2.08,Choléra,82,5,76.9,23.34,élevé,35.1,82.1,199.6,True,0.38,0.37,0.04,170.4,42.4
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-17,75,50,405,21,135,355,2,0.82,Paludisme,65,4,49.39,21.67,modéré,30.4,66.1,3735.1,False,0.69,0.48,0.12,34.0,21.2
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-18,37,29,190,10,350,375,27,2.08,Choléra,82,4,42.91,4.38,élevé,30.7,76.1,3690.4,True,0.37,0.66,0.03,168.5,46.3
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-19,23,72,316,19,224,351,18,2.59,Dengue,103,10,83.86,22.49,élevé,29.3,81.8,4284.4,True,0.93,0.4,0.15,175.5,29.6
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-20,64,35,22,3,518,362,47,1.55,Choléra,48,4,46.77,20.28,modéré,34.3,40.8,3491.7,False,0.87,0.92,0.05,167.8,26.3
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-21,51,6,139,7,401,344,34,2.67,Covid-19,24,0,31.68,8.79,faible,27.9,69.9,1072.8,False,0.56,0.65,0.03,21.5,7.8
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-22,20,72,405,19,135,382,42,2.89,Choléra,21,2,52.96,8.74,faible,38.4,46.6,411.4,False,0.32,0.94,0.14,48.0,43.0
8,Centre Hospitalier Régional de Saint-Louis,Saint-Louis,Saint-Louis,540,387,2024-02-23,20,49,136,9,404,347,27,1.81,Grippe,7,8,54.36,10.11,faible,32.2,59.2,3618.5,False,0.75,0.42,0.08,143.9,55.2
