hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-06,100,86,139,19,303,400,32,3.01,Covid-19,19,4,34.94,26.09,faible,37.2,87.2,2706.1,False,0.24,0.99,0.12,103.6,28.6
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-07,51,83,346,0,96,399,56,1.48,Paludisme,108,5,85.39,9.34,élevé,34.3,64.3,278.6,True,0.92,0.61,0.02,119.3,42.7
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-08,36,58,20,4,422,406,56,2.27,Covid-19,72,6,86.2,10.58,modéré,38.8,85.3,236.9,False,0.73,0.6,0.16,116.9,13.3
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-09,84,25,336,6,106,416,52,3.88,Covid-19,94,7,30.89,12.8,élevé,32.9,51.2,2342.5,True,0.22,0.7,0.15,13.8,7.5
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-10,70,35,285,17,157,402,48,2.76,Choléra,37,6,73.62,4.25,modéré,24.8,48.5,3757.6,False,0.21,0.69,0.17,12.9,15.2
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-11,34,61,426,13,16,397,28,2.37,Grippe,112,1,86.38,26.21,élevé,28.6,40.4,2725.0,True,0.68,0.7,0.15,167.6,11.3
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-12,51,34,68,9,374,413,13,1.03,Grippe,0,10,46.31,28.05,faible,30.4,65.3,4922.4,False,0.27,0.91,0.09,6.8,14.5
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-13,68,52,46,23,396,381,38,0.23,Covid-19,106,7,54.58,12.92,élevé,32.9,55.5,1622.1,True,0.47,0.83,0.01,154.1,25.9
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-14,24,71,339,1,103,407,35,2.2,Covid-19,71,1,49.37,25.1,modéré,26.0,64.7,4127.1,False,0.65,0.75,0.02,54.2,38.0
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-15,16,72,133,16,309,412,47,1.64,Covid-19,109,6,33.32,5.6,élevé,25.4,52.3,4782.2,True,0.4,0.71,0.17,136.9,16.3
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-16,80,72,403,10,39,377,13,3.85,Paludisme,117,1,35.75,22.07,élevé,32.6,88.5,3856.2,True,0.31,0.32,0.06,11.9,56.2
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-17,34,30,346,9,96,403,51,3.55,Grippe,103,2,50.62,13.93,élevé,24.2,76.4,542.2,True,0.4,0.95,0.02,135.4,18.0
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-18,14,12,204,15,238,399,17,2.8,Paludisme,24,5,31.03,25.59,faible,29.6,86.6,3279.5,False,0.74,0.99,0.03,168.1,54.6
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-19,47,79,389,15,53,419,28,2.32,Dengue,54,2,63.15,14.36,modéré,29.8,66.5,1066.1,False,0.67,0.4,0.09,134.1,50.4
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-20,99,18,403,1,39,382,11,0.9,Grippe,46,3,82.23,3.6,modéré,30.9,80.5,963.0,False,0.27,0.69,0.04,129.7,24.5
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-21,22,59,303,12,139,399,54,3.2,Grippe,116,3,62.03,20.11,élevé,24.9,70.4,4733.7,True,0.29,0.42,0.02,103.3,45.0
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-22,71,32,29,19,413,373,34,0.35,Covid-19,82,4,60.47,27.83,élevé,25.8,67.8,4228.6,True,0.43,0.96,0.05,18.1,25.1
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-23,73,40,356,24,86,410,16,1.3,Dengue,12,8,48.83,22.35,faible,32.5,70.6,1461.0,False,0.81,0.39,0.1,103.1,44.5
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-24,63,82,168,3,274,374,46,2.11,Grippe,116,7,57.73,26.67,élevé,32.6,49.6,1634.5,True,0.55,0.54,0.12,111.4,36.3
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-25,25,55,399,24,43,403,8,0.18,Covid-19,1,4,62.11,5.88,faible,36.0,56.5,2476.9,False,0.94,0.46,0.02,84.9,51.8
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-26,34,17,230,15,212,419,8,2.09,Covid-19,58,7,72.2,12.66,modéré,32.7,63.3,540.6,False,0.35,0.69,0.17,96.3,50.2
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-27,86,21,21,10,421,402,42,1.02,Dengue,101,0,88.31,11.58,élevé,38.4,45.0,4017.6,True,0.8,0.9,0.12,26.4,47.0
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-28,100,8,430,7,12,407,3,1.98,Dengue,24,6,86.99,23.54,faible,22.2,66.0,1735.1,False,0.35,0.45,0.15,144.8,26.1
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-29,53,65,87,21,355,387,9,0.24,Paludisme,23,0,34.8,28.78,faible,24.0,89.7,2992.8,False,0.95,0.75,0.14,86.6,37.2
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-30,33,58,278,10,164,376,47,2.0,Covid-19,60,9,69.3,24.49,modéré,23.6,45.4,833.0,False,0.53,0.54,0.1,154.2,15.5
3,Centre Hospitalier Régional de Diourbel,Diourbel,Diourbel,442,419,2024-08-31,72,18,360,23,82,382,5,0.77,Paludisme,44,3,82.0,2.06,modéré,26.5,49.2,3719.2,False,0.28,0.37,0.1,9.1,5.2
