hospital_id,hospital_name,region,city,capacity_beds,capacity_staff,date,patients_admitted,patients_released,patients_in_care,icu_patients,available_beds,available_staff,emergency_cases,mortality_rate,disease_name,new_cases,new_deaths,vaccination_rate,test_positivity_rate,risk_level,temperature_c,humidity_percent,population_density,public_alert,region_mobility_index,medical_supplies_index,staff_absence_rate,avg_wait_time_minutes,response_time_minutes
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-03,10,82,338,10,188,291,9,2.29,Grippe,113,6,69.97,27.99,élevé,37.3,60.5,548.1,True,0.44,0.69,0.13,109.6,50.8
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-04,22,18,70,14,456,327,36,0.55,Covid-19,101,2,35.49,7.09,élevé,25.1,49.2,1362.1,True,0.21,0.9,0.06,35.1,45.9
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-05,92,67,464,5,62,313,19,3.67,Paludisme,84,5,77.0,7.97,élevé,31.4,84.2,3023.5,True,0.81,0.44,0.19,86.4,4.6
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-06,58,28,241,19,285,312,39,3.89,Dengue,103,6,61.49,10.29,élevé,22.6,68.0,1107.9,True,0.2,0.97,0.14,169.0,21.6
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-07,83,66,127,25,399,283,51,3.57,Paludisme,87,10,70.12,25.41,élevé,27.1,61.3,797.0,True,0.4,0.87,0.06,29.0,41.3
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-08,16,46,361,23,165,324,32,2.36,Grippe,75,8,80.38,25.67,modéré,30.7,88.5,4209.1,False,0.29,0.7,0.14,45.0,53.2
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-09,90,27,489,1,37,282,27,2.14,Dengue,0,8,74.5,17.34,faible,37.6,70.3,906.6,False,0.53,0.43,0.16,52.1,36.7
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-10,98,76,21,15,505,320,46,1.28,Paludisme,18,9,69.4,24.89,faible,24.1,69.7,3535.6,False,0.36,0.62,0.15,153.3,37.1
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-11,43,7,142,10,384,292,37,2.93,Grippe,103,10,73.07,24.82,élevé,30.3,76.1,800.1,True,0.67,0.71,0.07,16.1,57.7
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-12,60,70,66,7,460,281,2,1.15,Grippe,74,8,30.03,20.14,modéré,36.9,49.4,3632.9,False,0.8,0.92,0.09,91.8,35.2
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-13,28,63,473,4,53,289,34,2.11,Choléra,18,5,42.0,17.23,faible,22.5,87.0,4534.3,False,0.33,0.47,0.2,63.6,47.8
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-14,51,24,234,20,292,289,4,0.22,Grippe,113,2,67.08,23.26,élevé,37.5,76.9,4221.3,True,0.61,0.97,0.2,20.7,7.2
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-15,35,36,64,9,462,321,11,3.82,Covid-19,58,2,47.59,7.95,modéré,27.8,44.9,4207.8,False,0.39,0.95,0.16,31.2,39.1
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-16,52,23,294,1,232,312,21,2.2,Choléra,25,4,64.15,11.84,faible,27.9,58.9,4895.0,False,0.63,0.31,0.1,53.1,28.7
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-17,27,39,174,20,352,285,2,0.13,Choléra,3,9,49.28,13.58,faible,25.3,88.9,2255.4,False,0.99,0.94,0.16,84.8,48.5
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-18,90,89,376,17,150,300,50,2.66,Grippe,45,3,40.76,26.98,modéré,24.1,82.8,3262.4,False,0.34,0.43,0.13,136.6,30.6
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-19,79,41,258,20,268,310,44,3.22,Paludisme,99,10,79.57,11.58,élevé,22.3,88.2,4073.2,True,0.74,0.76,0.16,6.3,28.9
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-20,90,31,162,17,364,321,18,2.67,Choléra,76,7,55.33,26.4,modéré,36.1,87.8,2411.4,False,0.89,0.56,0.11,179.2,5.2
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-21,54,44,364,1,162,292,7,3.83,Choléra,93,6,88.5,23.42,élevé,28.0,78.2,173.8,True,0.6,0.91,0.18,132.9,51.2
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-22,58,5,71,23,455,285,50,3.51,Covid-19,75,3,74.72,29.68,modéré,30.8,78.4,3913.8,False,0.47,0.44,0.07,135.4,28.5
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-23,14,29,148,13,378,327,4,3.65,Paludisme,48,4,51.63,21.8,modéré,37.0,40.3,1457.6,False,0.6,0.54,0.05,29.5,35.7
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-24,11,60,353,16,173,284,50,2.52,Grippe,42,8,46.22,27.99,modéré,34.7,40.5,4958.3,False,0.9,1.0,0.12,146.8,35.0
2,Centre Hospitalier Régional de Thiès,Thiès,Thiès,526,331,2024-07-25,63,78,320,3,206,293,57,1.26,Choléra,69,2,35.09,12.37,modéré,35.6,77.1,2576.9,False,0.86,0.68,0.18,53.7,19.5
